trend_id,school_id,academic_year,num_applications,num_accepted,num_enrolled,acceptance_rate,enrollment_rate,country
NGA_SCH_007148_ADM_2019,NGA_SCH_007148,2019/2020,580,499,356,,0.714546742,Nigeria
NGA_SCH_009337_ADM_2023,NGA_SCH_009337,2023/2024,463,327,282,0.706304023,0.864060796,Nigeria
NGA_SCH_007084_ADM_2022,NGA_SCH_007084,2022/2023,1548,850,612,0.549588511,0.721124351,Nigeria
NGA_SCH_005176_ADM_2015,NGA_SCH_005176,2015/2016,1160,950,720,0.819285183,0.758000308,Nigeria
NGA_SCH_003934_ADM_2018,NGA_SCH_003934,2018/2019,1130,828,676,0.733451265,0.817321115,Nigeria
NGA_SCH_009360_ADM_2017,NGA_SCH_009360,2017/2018,1770,722,515,0.408381336,0.714091316,Nigeria
NGA_SCH_000884_ADM_2020,NGA_SCH_000884,2020/2021,872,636,554,0.730306711,0.871217085,Nigeria
NGA_SCH_000502_ADM_2022,NGA_SCH_000502,2022/2023,1695,815,711,0.481050421,0.873556704,Nigeria
NGA_SCH_007445_ADM_2019,NGA_SCH_007445,2019/2020,1488,786,693,0.528426391,0.882226281,Nigeria
NGA_SCH_006077_ADM_2024,NGA_SCH_006077,2024/2025,840,370,316,0.441173281,0.85495356,Nigeria
NGA_SCH_005213_ADM_2019,NGA_SCH_005213,2019/2020,1897,1547,1159,0.815524753,0.749721707,Nigeria
NGA_SCH_005644_ADM_2022,NGA_SCH_005644,2022/2023,1644,1015,851,0.61768122,0.839237731,Nigeria
NGA_SCH_010538_ADM_2022,NGA_SCH_010538,2022/2023,300,199,174,0.666024954,0.878789664,Nigeria
NGA_SCH_003613_ADM_2019,NGA_SCH_003613,2019/2020,428,231,187,0.540623231,0.812451388,Nigeria
NGA_SCH_004698_ADM_2021,NGA_SCH_004698,2021/2022,1241,957,795,0.771943695,0.83095596,Nigeria
NGA_SCH_001330_ADM_2014,NGA_SCH_001330,2014/2015,,223,163,,0.734718057,Nigeria
NGA_SCH_006980_ADM_2014,NGA_SCH_006980,2014/2015,1115,914,688,0.820489269,0.753379019,Nigeria
NGA_SCH_006908_ADM_2019,NGA_SCH_006908,2019/2020,972,609,427,0.627254122,0.701347689,Nigeria
NGA_SCH_000985_ADM_2021,NGA_SCH_000985,2021/2022,506,270,253,0.535343233,0.938221903,Nigeria
NGA_SCH_008747_ADM_2017,NGA_SCH_008747,2017/2018,428,314,294,0.735616027,0.936558645,Nigeria
NGA_SCH_008947_ADM_2021,NGA_SCH_008947,2021/2022,1887,1683,1190,0.891958938,0.707090748,Nigeria
NGA_SCH_007738_ADM_2017,NGA_SCH_007738,2017/2018,1381,1066,882,0.772001716,0.827570749,Nigeria
NGA_SCH_001028_ADM_2018,NGA_SCH_001028,2018/2019,443,339,242,0.766186202,0.716610408,Nigeria
NGA_SCH_009439_ADM_2020,NGA_SCH_009439,2020/2021,1523,1310,1071,0.86072643,0.817972963,Nigeria
NGA_SCH_005238_ADM_2022,NGA_SCH_005238,2022/2023,1406,575,535,0.409188925,0.930600651,Nigeria
NGA_SCH_011651_ADM_2022,NGA_SCH_011651,2022/2023,233,190,166,0.818303519,0.878941099,Nigeria
NGA_SCH_003537_ADM_2017,NGA_SCH_003537,2017/2018,315,282,206,0.897382098,0.733225983,
NGA_SCH_000208_ADM_2022,NGA_SCH_000208,2022/2023,868,373,280,0.430102989,0.751060527,Nigeria
NGA_SCH_006847_ADM_2024,NGA_SCH_006847,2024/2025,277,216,204,,0.94717047,Nigeria
NGA_SCH_001642_ADM_2023,NGA_SCH_001642,2023/2024,1841,917,674,0.498484236,0.735206982,Nigeria
NGA_SCH_002939_ADM_2023,NGA_SCH_002939,2023/2024,1148,588,543,0.512652637,0.924627828,Nigeria
NGA_SCH_005571_ADM_2020,NGA_SCH_005571,2020/2021,,365,259,0.473753441,0.710730898,Nigeria
NGA_SCH_001650_ADM_2020,NGA_SCH_001650,2020/2021,883,733,550,0.830808295,0.750662943,Nigeria
NGA_SCH_010364_ADM_2023,NGA_SCH_010364,2023/2024,1848,1424,1178,0.770759429,0.827278732,Nigeria
NGA_SCH_011207_ADM_2021,NGA_SCH_011207,2021/2022,276,161,143,0.583973474,0.889508524,Nigeria
NGA_SCH_001116_ADM_2018,NGA_SCH_001116,2018/2019,1828,1647,1238,0.901182826,0.752034662,Nigeria
NGA_SCH_003936_ADM_2018,NGA_SCH_003936,2018/2019,1317,690,641,0.524093908,0.929326313,Nigeria
NGA_SCH_005400_ADM_2023,NGA_SCH_005400,2023/2024,1130,720,545,0.638005029,0.758112078,Nigeria
NGA_SCH_002442_ADM_2024,NGA_SCH_002442,2024/2025,1942,1181,1087,0.608523899,0.920738251,Nigeria
NGA_SCH_004176_ADM_2014,NGA_SCH_004176,2014/2015,1712,1446,1325,0.845018907,0.916735554,Nigeria
NGA_SCH_003553_ADM_2019,NGA_SCH_003553,2019/2020,627,530,371,0.845550933,0.700967481,Nigeria
NGA_SCH_007219_ADM_2022,NGA_SCH_007219,2022/2023,835,582,457,0.697182877,0.786532145,Nigeria
NGA_SCH_006588_ADM_2019,NGA_SCH_006588,2019/2020,683,475,378,0.696681038,0.797330758,Nigeria
NGA_SCH_007093_ADM_2020,NGA_SCH_007093,2020/2021,468,351,331,0.750479091,0.944746758,Nigeria
NGA_SCH_009625_ADM_2014,NGA_SCH_009625,2014/2015,71,55,40,0.775266584,0.730543034,Nigeria
NGA_SCH_010040_ADM_2022,NGA_SCH_010040,2022/2023,1171,,593,0.637905066,0.795146443,Nigeria
NGA_SCH_002022_ADM_2019,NGA_SCH_002022,2019/2020,1202,963,812,0.801965566,0.843647574,Nigeria
NGA_SCH_010583_ADM_2020,NGA_SCH_010583,2020/2021,363,325,233,0.896668151,0.719704819,Nigeria
NGA_SCH_005136_ADM_2020,NGA_SCH_005136,2020/2021,708,332,308,0.46901238,0.928455035,Nigeria
NGA_SCH_007264_ADM_2015,NGA_SCH_007264,2015/2016,874,744,656,0.851547385,0.881929383,Nigeria
NGA_SCH_003341_ADM_2016,NGA_SCH_003341,2016/2017,1659,708,527,0.427357475,0.74460353,Nigeria
NGA_SCH_009489_ADM_2019,NGA_SCH_009489,2019/2020,277,212,178,0.765540935,0.843799054,Nigeria
NGA_SCH_005065_ADM_2019,NGA_SCH_005065,2019/2020,392,267,211,0.683471447,0.792221337,Nigeria
NGA_SCH_001606_ADM_2018,NGA_SCH_001606,2018/2019,1196,632,512,0.529072363,0.810981133,Nigeria
NGA_SCH_002371_ADM_2017,NGA_SCH_002371,2017/2018,1994,1238,932,0.621073081,0.753615129,Nigeria
NGA_SCH_010259_ADM_2024,NGA_SCH_010259,2024/2025,483,194,183,0.40196626,0.943424159,Nigeria
NGA_SCH_009845_ADM_2024,NGA_SCH_009845,2024/2025,443,278,202,0.629026294,0.726928848,Nigeria
NGA_SCH_003751_ADM_2024,NGA_SCH_003751,2024/2025,1531,814,665,0.532207281,0.817243225,Nigeria
NGA_SCH_007549_ADM_2016,NGA_SCH_007549,2016/2017,899,753,709,,0.942878652,Nigeria
NGA_SCH_011244_ADM_2020,NGA_SCH_011244,2020/2021,1262,1096,784,0.868972051,,Nigeria
NGA_SCH_006468_ADM_2020,NGA_SCH_006468,2020/2021,918,849,804,0.92559343,0.947147279,Nigeria
NGA_SCH_008147_ADM_2017,NGA_SCH_008147,2017/2018,1133,470,409,0.415508179,0.871181256,Nigeria
NGA_SCH_003414_ADM_2019,NGA_SCH_003414,2019/2020,387,346,245,0.894806303,0.708623589,Nigeria
NGA_SCH_000088_ADM_2017,NGA_SCH_000088,2017/2018,254,139,102,0.547476461,0.739095451,Nigeria
NGA_SCH_009079_ADM_2021,NGA_SCH_009079,2021/2022,1285,529,440,0.412405115,0.832287368,Nigeria
NGA_SCH_004376_ADM_2024,NGA_SCH_004376,2024/2025,379,236,170,0.623915102,0.724477464,Nigeria
NGA_SCH_005714_ADM_2022,NGA_SCH_005714,2022/2023,1006,811,717,0.806821936,0.88501436,Nigeria
NGA_SCH_003053_ADM_2024,NGA_SCH_003053,2024/2025,415,247,177,0.59615001,0.719901692,Nigeria
NGA_SCH_001069_ADM_2017,NGA_SCH_001069,2017/2018,924,740,561,0.801126774,0.759176522,Nigeria
NGA_SCH_011343_ADM_2023,NGA_SCH_011343,2023/2024,1622,1369,1154,0.844632559,0.84307709,Nigeria
NGA_SCH_002527_ADM_2023,NGA_SCH_002527,2023/2024,605,275,204,0.454843993,0.744394385,Nigeria
NGA_SCH_009649_ADM_2023,NGA_SCH_009649,2023/2024,805,600,479,0.746399649,0.79901395,Nigeria
NGA_SCH_002703_ADM_2023,NGA_SCH_002703,2023/2024,1109,948,679,0.855373198,0.716404097,Nigeria
NGA_SCH_009215_ADM_2016,NGA_SCH_009215,2016/2017,1577,1190,1115,0.755052491,0.937380811,Nigeria
NGA_SCH_003047_ADM_2019,NGA_SCH_003047,2019/2020,246,172,145,0.702116731,0.845634495,Nigeria
NGA_SCH_004955_ADM_2020,NGA_SCH_004955,2020/2021,147,65,49,,0.761066891,Nigeria
NGA_SCH_006546_ADM_2017,NGA_SCH_006546,2017/2018,659,502,,0.763084583,0.903417976,Nigeria
NGA_SCH_006534_ADM_2022,NGA_SCH_006534,2022/2023,1446,1054,844,0.729037282,0.801624147,Nigeria
NGA_SCH_002069_ADM_2020,NGA_SCH_002069,2020/2021,895,794,,0.888144559,0.844771262,Nigeria
NGA_SCH_005643_ADM_2024,NGA_SCH_005643,2024/2025,,504,476,0.421093667,0.946193884,Nigeria
NGA_SCH_003219_ADM_2018,NGA_SCH_003219,2018/2019,668,320,303,0.480245061,0.949029723,Nigeria
NGA_SCH_005174_ADM_2017,NGA_SCH_005174,2017/2018,635,372,298,0.587381121,0.801968766,Nigeria
NGA_SCH_009189_ADM_2022,NGA_SCH_009189,2022/2023,1510,853,608,0.565124443,0.712785302,Nigeria
NGA_SCH_004163_ADM_2024,NGA_SCH_004163,2024/2025,990,852,685,0.861069053,0.804690804,Nigeria
NGA_SCH_008466_ADM_2021,NGA_SCH_008466,2021/2022,962,863,794,0.897892529,0.920968414,Nigeria
NGA_SCH_010781_ADM_2015,NGA_SCH_010781,2015/2016,1246,1132,1045,0.908926433,0.923348022,Nigeria
NGA_SCH_007712_ADM_2018,NGA_SCH_007712,2018/2019,884,395,,0.447051201,0.762225732,Nigeria
NGA_SCH_006962_ADM_2018,NGA_SCH_006962,2018/2019,1089,593,562,0.544685341,0.948252404,Nigeria
NGA_SCH_001276_ADM_2016,NGA_SCH_001276,2016/2017,421,321,233,0.763732688,0.72807368,Nigeria
NGA_SCH_004871_ADM_2021,NGA_SCH_004871,2021/2022,1177,870,779,0.73976162,0.896385924,Nigeria
NGA_SCH_009548_ADM_2021,NGA_SCH_009548,2021/2022,305,263,216,0.86230597,0.823005468,Nigeria
NGA_SCH_007667_ADM_2017,NGA_SCH_007667,2017/2018,1210,813,687,0.672233946,0.846165371,Nigeria
NGA_SCH_008856_ADM_2019,NGA_SCH_008856,2019/2020,267,240,200,0.899238588,0.833736668,Nigeria
NGA_SCH_003411_ADM_2020,NGA_SCH_003411,2020/2021,134,87,76,0.651550107,0.882541609,Nigeria
NGA_SCH_011170_ADM_2024,NGA_SCH_011170,2024/2025,696,535,476,0.769396821,0.890793028,Nigeria
NGA_SCH_008572_ADM_2019,NGA_SCH_008572,2019/2020,785,614,478,0.782398614,0.77876828,Nigeria
NGA_SCH_007741_ADM_2023,NGA_SCH_007741,2023/2024,1298,910,653,0.701422927,0.718309397,Nigeria
NGA_SCH_002080_ADM_2024,NGA_SCH_002080,2024/2025,1503,663,488,0.441280091,0.736247337,Nigeria
NGA_SCH_000424_ADM_2018,NGA_SCH_000424,2018/2019,1507,635,537,0.421675244,0.84687812,Nigeria
NGA_SCH_009832_ADM_2016,NGA_SCH_009832,2016/2017,974,753,626,0.773220254,0.832119146,Nigeria
NGA_SCH_009101_ADM_2019,NGA_SCH_009101,2019/2020,176,127,114,0.723418294,0.901575796,Nigeria
NGA_SCH_003045_ADM_2021,NGA_SCH_003045,2021/2022,459,431,385,0.941159346,0.895479038,Nigeria
NGA_SCH_008354_ADM_2023,NGA_SCH_008354,2023/2024,1454,787,726,0.541682622,0.922715465,Nigeria
NGA_SCH_006011_ADM_2016,NGA_SCH_006011,2016/2017,997,609,438,0.611646714,0.719318916,Nigeria
NGA_SCH_000895_ADM_2016,NGA_SCH_000895,2016/2017,567,303,266,0.535963137,0.878967386,Nigeria
NGA_SCH_004568_ADM_2019,NGA_SCH_004568,2019/2020,,169,155,0.517378654,0.919422527,Nigeria
NGA_SCH_002388_ADM_2023,NGA_SCH_002388,2023/2024,230,179,126,0.77862998,0.706381076,Nigeria
NGA_SCH_003974_ADM_2019,NGA_SCH_003974,2019/2020,1111,814,682,0.733169938,0.838609292,Nigeria
NGA_SCH_004407_ADM_2018,NGA_SCH_004407,2018/2019,455,398,352,0.876393735,0.885232259,Nigeria
NGA_SCH_001103_ADM_2022,NGA_SCH_001103,2022/2023,1191,818,705,0.687599969,0.862466491,Nigeria
NGA_SCH_004242_ADM_2019,NGA_SCH_004242,2019/2020,1927,1242,996,0.644980688,0.802433722,Nigeria
NGA_SCH_006224_ADM_2024,NGA_SCH_006224,2024/2025,372,282,262,0.758904005,0.931548832,Nigeria
NGA_SCH_006428_ADM_2021,NGA_SCH_006428,2021/2022,354,249,201,0.704202644,0.808802334,Nigeria
NGA_SCH_008602_ADM_2017,NGA_SCH_008602,2017/2018,877,370,317,0.42254225,0.858329446,Nigeria
NGA_SCH_002172_ADM_2022,NGA_SCH_002172,2022/2023,637,390,303,0.613610866,0.777715896,Nigeria
NGA_SCH_000886_ADM_2022,NGA_SCH_000886,2022/2023,62,37,30,0.605533443,0.834133943,Nigeria
NGA_SCH_011333_ADM_2024,NGA_SCH_011333,2024/2025,302,157,115,0.521320218,0.736376434,Nigeria
NGA_SCH_006130_ADM_2023,NGA_SCH_006130,2023/2024,1263,1060,743,0.839550477,0.701651804,Nigeria
NGA_SCH_011316_ADM_2024,NGA_SCH_011316,2024/2025,56,40,29,0.715159087,0.738307745,Nigeria
NGA_SCH_000490_ADM_2015,NGA_SCH_000490,2015/2016,838,740,584,0.883283671,0.789222166,Nigeria
NGA_SCH_011028_ADM_2022,NGA_SCH_011028,2022/2023,743,495,398,0.666363844,0.805113914,Nigeria
NGA_SCH_007430_ADM_2020,NGA_SCH_007430,2020/2021,1096,1021,953,0.931762907,0.934071165,Nigeria
NGA_SCH_004348_ADM_2021,NGA_SCH_004348,2021/2022,1775,1213,1138,0.683492459,0.938809413,Nigeria
NGA_SCH_011046_ADM_2017,NGA_SCH_011046,2017/2018,1892,1345,1127,0.710892194,0.837930456,Nigeria
NGA_SCH_005688_ADM_2018,NGA_SCH_005688,2018/2019,1481,1406,1163,0.949729642,0.827627856,Nigeria
NGA_SCH_007998_ADM_2022,NGA_SCH_007998,2022/2023,219,184,143,0.843827932,0.781580195,Nigeria
NGA_SCH_004279_ADM_2022,NGA_SCH_004279,2022/2023,345,278,259,0.80712449,0.933647457,Nigeria
NGA_SCH_001129_ADM_2020,NGA_SCH_001129,2020/2021,151,117,91,0.7800745,0.782337379,Nigeria
NGA_SCH_005835_ADM_2017,NGA_SCH_005835,2017/2018,721,323,271,0.448530394,0.841858675,Nigeria
NGA_SCH_002905_ADM_2021,NGA_SCH_002905,2021/2022,395,370,267,0.936737649,0.723219842,Nigeria
NGA_SCH_007683_ADM_2016,NGA_SCH_007683,2016/2017,310,131,100,0.423646525,0.76896483,Nigeria
NGA_SCH_006139_ADM_2019,NGA_SCH_006139,2019/2020,1573,954,826,0.606956576,0.865936012,Nigeria
NGA_SCH_002155_ADM_2019,NGA_SCH_002155,2019/2020,1190,827,596,0.695181188,0.720918591,Nigeria
NGA_SCH_006289_ADM_2014,NGA_SCH_006289,2014/2015,349,204,158,0.587153047,0.777201692,Nigeria
NGA_SCH_009625_ADM_2015,NGA_SCH_009625,2015/2016,681,505,392,,0.778112086,Nigeria
NGA_SCH_001867_ADM_2022,NGA_SCH_001867,2022/2023,642,585,434,0.91267564,0.742355935,Nigeria
NGA_SCH_003940_ADM_2019,NGA_SCH_003940,2019/2020,1910,976,859,0.511373976,0.880776494,Nigeria
NGA_SCH_004706_ADM_2022,NGA_SCH_004706,2022/2023,554,392,338,0.707822758,0.863661301,Nigeria
NGA_SCH_010174_ADM_2021,NGA_SCH_010174,2021/2022,1078,563,513,0.522639921,0.912004796,Nigeria
NGA_SCH_007842_ADM_2022,NGA_SCH_007842,2022/2023,1806,1653,1473,0.915625785,0.891322579,Nigeria
NGA_SCH_000913_ADM_2019,NGA_SCH_000913,2019/2020,1907,1582,1159,0.829885527,0.73302785,Nigeria
NGA_SCH_007891_ADM_2018,NGA_SCH_007891,2018/2019,1770,1280,983,0.723438812,0.768080977,Nigeria
NGA_SCH_010512_ADM_2024,NGA_SCH_010512,2024/2025,239,196,169,0.82273106,0.863695414,Nigeria
NGA_SCH_000238_ADM_2024,NGA_SCH_000238,2024/2025,1446,1338,1015,0.925713731,0.759178826,Nigeria
NGA_SCH_009611_ADM_2016,NGA_SCH_009611,2016/2017,642,423,316,0.659021563,0.747818763,Nigeria
NGA_SCH_006706_ADM_2022,NGA_SCH_006706,2022/2023,575,257,199,0.447377553,0.776910137,Nigeria
NGA_SCH_008957_ADM_2019,NGA_SCH_008957,2019/2020,550,355,305,0.645900303,0.860149949,Nigeria
NGA_SCH_000906_ADM_2017,NGA_SCH_000906,2017/2018,1528,1288,1073,0.843269689,0.833406147,Nigeria
NGA_SCH_006022_ADM_2019,NGA_SCH_006022,2019/2020,813,596,498,0.733197096,0.836835502,Nigeria
NGA_SCH_010131_ADM_2020,NGA_SCH_010131,2020/2021,1845,1275,920,0.691220955,0.7221333,Nigeria
NGA_SCH_007341_ADM_2024,NGA_SCH_007341,2024/2025,906,744,596,0.821626536,0.801873942,Nigeria
NGA_SCH_005697_ADM_2023,NGA_SCH_005697,2023/2024,253,137,116,0.542088948,0.853126706,Nigeria
NGA_SCH_010988_ADM_2016,NGA_SCH_010988,2016/2017,1790,1674,1521,0.93570911,0.909054929,Nigeria
NGA_SCH_004431_ADM_2019,NGA_SCH_004431,2019/2020,1588,1211,1021,0.763205248,0.843170229,Nigeria
NGA_SCH_007784_ADM_2022,NGA_SCH_007784,2022/2023,1764,1316,1019,0.746377458,0.774892836,Nigeria
NGA_SCH_009709_ADM_2023,NGA_SCH_009709,2023/2024,1404,757,556,0.539844443,0.735469867,Nigeria
NGA_SCH_004628_ADM_2022,NGA_SCH_004628,2022/2023,448,346,300,0.774113729,,Nigeria
NGA_SCH_003194_ADM_2023,NGA_SCH_003194,2023/2024,1161,714,556,0.615103316,0.779163917,Nigeria
NGA_SCH_006803_ADM_2020,NGA_SCH_006803,2020/2021,812,502,389,0.618841254,0.775350407,Nigeria
NGA_SCH_005588_ADM_2020,NGA_SCH_005588,2020/2021,882,371,278,0.421373089,0.750702995,Nigeria
NGA_SCH_002163_ADM_2020,NGA_SCH_002163,2020/2021,1943,1508,1344,0.776273461,0.891318946,Nigeria
NGA_SCH_006235_ADM_2023,NGA_SCH_006235,2023/2024,1535,1382,1044,0.900587401,0.755601804,Nigeria
NGA_SCH_001459_ADM_2024,NGA_SCH_001459,2024/2025,1162,647,594,0.556957725,0.919460045,Nigeria
NGA_SCH_011423_ADM_2015,NGA_SCH_011423,2015/2016,1453,1296,1204,0.892015941,0.929656502,Nigeria
NGA_SCH_003924_ADM_2015,NGA_SCH_003924,2015/2016,1765,892,747,0.505570238,0.838244251,Nigeria
NGA_SCH_005224_ADM_2016,NGA_SCH_005224,2016/2017,50,30,25,0.604493548,0.85508723,Nigeria
NGA_SCH_011521_ADM_2024,NGA_SCH_011521,2024/2025,928,479,362,0.516841183,0.75584944,Nigeria
NGA_SCH_006885_ADM_2014,NGA_SCH_006885,2014/2015,1485,1133,937,0.763559421,0.827588589,Nigeria
NGA_SCH_004443_ADM_2021,NGA_SCH_004443,2021/2022,1877,1762,1667,0.93898934,0.946311394,Nigeria
NGA_SCH_006267_ADM_2016,NGA_SCH_006267,2016/2017,206,182,151,0.887720257,0.834328334,Nigeria
NGA_SCH_010669_ADM_2024,NGA_SCH_010669,2024/2025,888,771,717,0.869052976,0.93070969,Nigeria
NGA_SCH_000015_ADM_2021,NGA_SCH_000015,2021/2022,491,331,276,0.675571936,0.834844362,Nigeria
NGA_SCH_010615_ADM_2024,NGA_SCH_010615,2024/2025,151,100,75,0.667064181,0.759413955,Nigeria
NGA_SCH_009712_ADM_2022,NGA_SCH_009712,2022/2023,51,41,30,0.819208514,0.748290968,Nigeria
NGA_SCH_001055_ADM_2024,NGA_SCH_001055,2024/2025,1472,1364,1259,0.927070149,0.923380189,Nigeria
NGA_SCH_005860_ADM_2019,NGA_SCH_005860,2019/2020,1526,1022,899,0.670205332,0.879833875,Nigeria
NGA_SCH_006216_ADM_2019,NGA_SCH_006216,2019/2020,1613,1304,955,0.80879298,0.732928955,Nigeria
NGA_SCH_007278_ADM_2021,NGA_SCH_007278,2021/2022,1705,775,552,0.454909129,0.712393127,Nigeria
NGA_SCH_001622_ADM_2023,NGA_SCH_001622,2023/2024,1795,1489,1168,0.830080007,0.784535427,Nigeria
NGA_SCH_010272_ADM_2019,NGA_SCH_010272,2019/2020,568,502,407,0.884328379,0.81258183,Nigeria
NGA_SCH_003620_ADM_2019,NGA_SCH_003620,2019/2020,1528,1044,980,0.683882085,0.939519184,Nigeria
NGA_SCH_011190_ADM_2020,NGA_SCH_011190,2020/2021,701,450,417,0.642233975,0.928479835,Nigeria
NGA_SCH_002606_ADM_2023,NGA_SCH_002606,2023/2024,79,36,26,0.463295062,0.743043851,Nigeria
NGA_SCH_003188_ADM_2019,NGA_SCH_003188,2019/2020,1804,1054,982,0.5844649,0.93248281,Nigeria
NGA_SCH_011486_ADM_2023,NGA_SCH_011486,2023/2024,127,78,60,0.618678115,0.781161957,Nigeria
NGA_SCH_007802_ADM_2020,NGA_SCH_007802,2020/2021,1110,484,384,0.436242811,0.795171622,Nigeria
NGA_SCH_011737_ADM_2019,NGA_SCH_011737,2019/2020,604,300,254,0.497246168,0.846874709,Nigeria
NGA_SCH_006627_ADM_2023,NGA_SCH_006627,2023/2024,1341,720,559,0.536913599,0.777256907,Nigeria
NGA_SCH_005807_ADM_2023,NGA_SCH_005807,2023/2024,344,301,280,0.875132488,0.933420423,Nigeria
NGA_SCH_002116_ADM_2021,NGA_SCH_002116,2021/2022,488,394,345,0.807568206,0.876796164,Nigeria
NGA_SCH_006943_ADM_2020,NGA_SCH_006943,2020/2021,1976,1397,1128,0.707287054,0.807967496,Nigeria
NGA_SCH_003797_ADM_2022,NGA_SCH_003797,2022/2023,1891,1654,1421,0.874745352,0.859409957,Nigeria
NGA_SCH_009961_ADM_2024,NGA_SCH_009961,2024/2025,1352,734,609,0.542980346,0.830383275,Nigeria
NGA_SCH_004475_ADM_2019,NGA_SCH_004475,2019/2020,562,290,236,0.517107336,0.815972146,Nigeria
NGA_SCH_007790_ADM_2019,NGA_SCH_007790,2019/2020,100,53,41,0.535668788,0.790003984,Nigeria
NGA_SCH_006188_ADM_2022,NGA_SCH_006188,2022/2023,961,566,416,0.589923405,0.736208638,Nigeria
NGA_SCH_004012_ADM_2022,NGA_SCH_004012,2022/2023,414,353,320,0.854291154,0.907903126,Nigeria
NGA_SCH_007064_ADM_2022,NGA_SCH_007064,2022/2023,1690,692,522,0.410014212,0.75490522,Nigeria
NGA_SCH_008464_ADM_2023,NGA_SCH_008464,2023/2024,1090,,596,0.742462135,0.737434695,Nigeria
NGA_SCH_007712_ADM_2021,NGA_SCH_007712,2021/2022,317,215,156,0.679998709,0.729403909,Nigeria
NGA_SCH_001364_ADM_2024,NGA_SCH_001364,2024/2025,1160,928,840,0.800616556,0.905890943,Nigeria
NGA_SCH_000419_ADM_2018,NGA_SCH_000419,2018/2019,1827,1282,1201,0.702029208,0.937278114,Nigeria
NGA_SCH_010117_ADM_2018,NGA_SCH_010117,2018/2019,1590,1000,740,0.62894434,0.740626133,Nigeria
NGA_SCH_002278_ADM_2024,NGA_SCH_002278,2024/2025,591,341,288,0.578676482,0.846190451,Nigeria
NGA_SCH_010286_ADM_2024,NGA_SCH_010286,2024/2025,243,106,93,0.436783952,0.885851694,Nigeria
NGA_SCH_005398_ADM_2021,NGA_SCH_005398,2021/2022,1232,545,493,0.442708005,0.906179814,Nigeria
NGA_SCH_010815_ADM_2021,NGA_SCH_010815,2021/2022,1616,1117,1054,0.691621636,0.94391337,Nigeria
NGA_SCH_005550_ADM_2014,NGA_SCH_005550,2014/2015,1744,833,632,0.477894151,0.759499132,Nigeria
NGA_SCH_005086_ADM_2021,NGA_SCH_005086,2021/2022,390,258,221,0.663426461,0.85886353,Nigeria
NGA_SCH_004516_ADM_2015,NGA_SCH_004516,2015/2016,1347,700,615,0.519857841,0.879353093,Nigeria
NGA_SCH_003824_ADM_2022,NGA_SCH_003824,2022/2023,1437,1043,902,0.726131803,0.864813201,Nigeria
NGA_SCH_006320_ADM_2020,NGA_SCH_006320,2020/2021,413,339,251,0.822073572,0.74084406,Nigeria
NGA_SCH_006884_ADM_2022,NGA_SCH_006884,2022/2023,637,412,344,0.64707767,0.836092738,Nigeria
NGA_SCH_000655_ADM_2019,NGA_SCH_000655,2019/2020,788,458,381,0.581618374,0.833907913,Nigeria
NGA_SCH_007601_ADM_2019,NGA_SCH_007601,2019/2020,1023,637,508,0.623495749,0.797697918,Nigeria
NGA_SCH_003262_ADM_2024,NGA_SCH_003262,2024/2025,1694,801,737,0.472951249,0.920442397,Nigeria
NGA_SCH_000324_ADM_2014,NGA_SCH_000324,2014/2015,881,363,308,0.412347087,0.849971447,Nigeria
NGA_SCH_003321_ADM_2017,NGA_SCH_003321,2017/2018,57,29,26,0.517280225,0.923682373,Nigeria
NGA_SCH_005226_ADM_2023,NGA_SCH_005226,2023/2024,1690,1168,945,0.691589867,0.809599435,Nigeria
NGA_SCH_010955_ADM_2021,NGA_SCH_010955,2021/2022,1973,1199,1110,0.607896087,0.925827366,Nigeria
NGA_SCH_007952_ADM_2023,NGA_SCH_007952,2023/2024,1457,1277,1109,0.876487461,0.868954752,Nigeria
NGA_SCH_003747_ADM_2018,NGA_SCH_003747,2018/2019,696,654,565,0.940844242,0.865071075,Nigeria
NGA_SCH_005118_ADM_2018,NGA_SCH_005118,2018/2019,1468,1065,918,0.72567107,0.861980648,Nigeria
NGA_SCH_004823_ADM_2019,NGA_SCH_004823,2019/2020,1818,1432,1145,0.788069009,0.80024348,Nigeria
NGA_SCH_007189_ADM_2017,NGA_SCH_007189,2017/2018,1701,1166,1023,0.685612635,0.878185843,Nigeria
NGA_SCH_007529_ADM_2021,NGA_SCH_007529,2021/2022,401,342,280,0.853842693,0.819581662,Nigeria
NGA_SCH_006150_ADM_2024,NGA_SCH_006150,2024/2025,232,128,114,0.553989096,0.891735973,Nigeria
NGA_SCH_011340_ADM_2019,NGA_SCH_011340,2019/2020,1276,831,634,0.65201701,0.763028483,Nigeria
NGA_SCH_005677_ADM_2020,NGA_SCH_005677,2020/2021,835,663,471,0.794649017,0.711105849,Nigeria
NGA_SCH_007412_ADM_2021,NGA_SCH_007412,2021/2022,498,322,292,0.648318853,0.906921901,Nigeria
NGA_SCH_000469_ADM_2022,NGA_SCH_000469,2022/2023,1276,599,543,0.469609175,0.906660451,Nigeria
NGA_SCH_001515_ADM_2023,NGA_SCH_001515,2023/2024,1003,616,514,0.614553018,0.835873179,Nigeria
NGA_SCH_000370_ADM_2017,NGA_SCH_000370,2017/2018,1395,873,683,0.626461217,0.783237562,Nigeria
NGA_SCH_006844_ADM_2024,NGA_SCH_006844,2024/2025,228,108,83,0.475592808,0.775948732,Nigeria
