school_id,num_applications,num_accepted,num_enrolled,acceptance_rate,enrollment_rate,cal_year
NGA_SCH_011579,1029.4926440539436,106.0,99.0,10.3,93.4,2023
NGA_SCH_006719,414.0,296.0,249.0,71.5,84.1,2023
NGA_SCH_003739,637.0,530.0,425.0,83.2,80.2,2023
NGA_SCH_008614,607.0,294.0,273.0,48.4,92.9,2023
NGA_SCH_006576,430.0,342.0,270.0,79.5,78.9,2023
NGA_SCH_005096,467.0,226.0,195.0,48.4,86.3,2023
NGA_SCH_007090,414.0,185.0,150.0,44.7,81.1,2023
NGA_SCH_006656,906.0,396.0,317.0,43.7,80.1,2023
NGA_SCH_009707,1718.0,949.0,860.0,55.2,90.6,2023
NGA_SCH_010175,1056.0,570.0,477.0,54.0,83.7,2023
NGA_SCH_008080,99.0,60.0,47.0,60.6,78.3,2023
NGA_SCH_006135,900.0,822.0,651.0,91.3,79.2,2023
NGA_SCH_004623,1029.4926440539436,179.0,147.0,17.4,82.1,2023
NGA_SCH_008170,81.0,63.0,58.0,77.8,92.1,2023
NGA_SCH_009702,1827.0,1001.0,808.0,54.8,80.7,2023
NGA_SCH_004686,1206.0,488.0,571.2093307527758,40.5,117.1,2023
NGA_SCH_000105,1500.0,918.0,824.0,61.2,89.8,2023
NGA_SCH_003002,182.0,125.0,95.0,68.7,76.0,2023
NGA_SCH_010932,468.0,307.0,236.0,65.6,76.9,2023
NGA_SCH_001819,1810.0,1416.0,1315.0,78.2,92.9,2023
NGA_SCH_009834,245.0,173.0,138.0,70.6,79.8,2023
NGA_SCH_004047,130.0,76.0,63.0,58.5,82.9,2023
NGA_SCH_004343,1703.0,706.0,555.0,41.5,78.6,2023
NGA_SCH_000957,270.0,151.0,142.0,55.9,94.0,2023
NGA_SCH_007638,851.0,462.0,408.0,54.3,88.3,2023
NGA_SCH_008124,167.0,156.0,114.0,93.4,73.1,2023
NGA_SCH_002241,804.0,702.0,640.0,87.3,91.2,2023
NGA_SCH_008644,487.0,242.0,207.0,49.7,85.5,2023
NGA_SCH_005779,120.0,76.0,53.0,63.3,69.7,2023
NGA_SCH_009546,1745.0,791.0,586.0,45.3,74.1,2023
NGA_SCH_008738,90.0,40.0,30.0,44.4,75.0,2023
NGA_SCH_008165,1615.0,1452.0,1119.0,89.9,77.1,2023
NGA_SCH_008078,618.0,576.0,571.2093307527758,93.2,99.2,2023
NGA_SCH_002447,491.0,266.0,245.0,54.2,92.1,2023
NGA_SCH_007902,755.0,444.0,400.0,58.8,90.1,2023
NGA_SCH_002163,316.0,134.0,126.0,42.4,94.0,2023
NGA_SCH_002314,620.0,365.0,301.0,58.9,82.5,2023
NGA_SCH_002378,1029.4926440539436,346.0,318.0,33.6,91.9,2023
NGA_SCH_002278,915.0,644.0,538.0,70.4,83.5,2023
NGA_SCH_005917,880.0,557.0,403.0,63.3,72.4,2023
NGA_SCH_000807,316.0,137.0,112.0,43.4,81.8,2023
NGA_SCH_010999,961.0,442.0,356.0,46.0,80.5,2023
NGA_SCH_005905,824.0,520.0,460.0,63.1,88.5,2023
NGA_SCH_001371,166.0,104.0,80.0,62.7,76.9,2023
NGA_SCH_009429,1311.0,891.0,689.0,68.0,77.3,2023
NGA_SCH_007406,1872.0,862.0,699.0,46.0,81.1,2023
NGA_SCH_002358,1956.0,691.9029827954799,600.0,35.4,86.7,2023
NGA_SCH_010798,1772.0,1564.0,1120.0,88.3,71.6,2023
NGA_SCH_005846,1559.0,672.0,562.0,43.1,83.6,2023
NGA_SCH_011634,317.0,154.0,137.0,48.6,89.0,2023
NGA_SCH_005656,1609.0,1046.0,754.0,65.0,72.1,2023
NGA_SCH_009920,818.0,510.0,459.0,62.3,90.0,2023
NGA_SCH_003790,420.0,290.0,209.0,69.0,72.1,2023
NGA_SCH_010177,1838.0,938.0,753.0,51.0,80.3,2023
NGA_SCH_004529,270.0,155.0,115.0,57.4,74.2,2023
NGA_SCH_000133,1562.0,1213.0,949.0,77.7,78.2,2023
NGA_SCH_007058,1402.0,1248.0,962.0,89.0,77.1,2023
NGA_SCH_006758,1480.0,1196.0,955.0,80.8,79.8,2023
NGA_SCH_003466,356.0,305.0,253.0,85.7,83.0,2023
NGA_SCH_007891,248.0,178.0,125.0,71.8,70.2,2023
NGA_SCH_011657,1946.0,857.0,647.0,44.0,75.5,2023
NGA_SCH_010715,1282.0,1177.0,1065.0,91.8,90.5,2023
NGA_SCH_003337,1574.0,842.0,738.0,53.5,87.6,2023
NGA_SCH_008836,399.0,353.0,255.0,88.5,72.2,2023
NGA_SCH_002830,264.0,162.0,115.0,61.4,71.0,2023
NGA_SCH_006886,575.0,463.0,362.0,80.5,78.2,2023
NGA_SCH_005557,1650.0,1299.0,1232.0,78.7,94.8,2023
NGA_SCH_011378,102.0,64.0,51.0,62.7,79.7,2023
NGA_SCH_008705,1949.0,1845.0,1476.0,94.7,80.0,2023
NGA_SCH_009850,52.0,28.0,21.0,53.8,75.0,2023
NGA_SCH_006255,657.0,371.0,317.0,56.5,85.4,2023
NGA_SCH_007067,455.0,210.0,150.0,46.2,71.4,2023
NGA_SCH_003435,1708.0,720.0,518.0,42.2,71.9,2023
NGA_SCH_002408,58.0,26.0,18.0,44.8,69.2,2023
NGA_SCH_008358,297.0,223.0,164.0,75.1,73.5,2023
NGA_SCH_004977,364.0,283.0,207.0,77.7,73.1,2023
NGA_SCH_004010,180.0,137.0,98.0,76.1,71.5,2023
NGA_SCH_006824,147.0,93.0,81.0,63.3,87.1,2023
NGA_SCH_009947,651.0,346.0,243.0,53.1,70.2,2023
NGA_SCH_003631,233.0,137.0,122.0,58.8,89.1,2023
NGA_SCH_006354,998.0,660.0,602.0,66.1,91.2,2023
NGA_SCH_004200,570.0,516.0,460.0,90.5,89.1,2023
NGA_SCH_005903,1106.0,929.0,808.0,84.0,87.0,2023
NGA_SCH_008319,1984.0,1327.0,1124.0,66.9,84.7,2023
NGA_SCH_002049,249.0,142.0,118.0,57.0,83.1,2023
NGA_SCH_010206,1176.0,525.0,433.0,44.6,82.5,2023
NGA_SCH_007237,245.0,153.0,108.0,62.4,70.6,2023
NGA_SCH_010498,114.0,68.0,64.0,59.6,94.1,2023
NGA_SCH_000689,1970.0,842.0,706.0,42.7,83.8,2023
NGA_SCH_005881,1613.0,929.0,779.0,57.6,83.9,2023
NGA_SCH_006513,1828.0,1610.0,1349.0,88.1,83.8,2023
NGA_SCH_001884,994.0,412.0,325.0,41.4,78.9,2023
NGA_SCH_008287,999.0,883.0,776.0,88.4,87.9,2023
NGA_SCH_008433,822.0,419.0,371.0,51.0,88.5,2023
NGA_SCH_000831,1529.0,848.0,660.0,55.5,77.8,2023
NGA_SCH_008442,510.0,479.0,422.0,93.9,88.1,2023
NGA_SCH_001288,809.0,605.0,488.0,74.8,80.7,2023
NGA_SCH_003583,212.0,108.0,95.0,50.9,88.0,2023
NGA_SCH_008550,1119.0,718.0,677.0,64.2,94.3,2023
NGA_SCH_001034,1153.0,539.0,447.0,46.7,82.9,2023
NGA_SCH_007003,1728.0,1443.0,1269.0,83.5,87.9,2023
NGA_SCH_003276,1991.0,976.0,791.0,49.0,81.0,2023
NGA_SCH_004881,1682.0,1331.0,1155.0,79.1,86.8,2023
NGA_SCH_007246,148.0,82.0,68.0,55.4,82.9,2023
NGA_SCH_001553,1763.0,1342.0,1198.0,76.1,89.3,2023
NGA_SCH_006543,411.0,346.0,312.0,84.2,90.2,2023
NGA_SCH_008667,286.0,149.0,110.0,52.1,73.8,2023
NGA_SCH_001294,330.0,192.0,147.0,58.2,76.6,2023
NGA_SCH_006801,446.0,184.0,136.0,41.3,73.9,2023
NGA_SCH_001618,1652.0,1517.0,1158.0,91.8,76.3,2023
NGA_SCH_006651,1744.0,948.0,695.0,54.4,73.3,2023
NGA_SCH_000544,698.0,502.0,395.0,71.9,78.7,2023
NGA_SCH_009184,1903.0,691.9029827954799,1298.0,36.4,187.6,2023
NGA_SCH_005999,1559.0,1027.0,761.0,65.9,74.1,2023
NGA_SCH_010074,1201.0,687.0,566.0,57.2,82.4,2023
NGA_SCH_002471,938.0,826.0,682.0,88.1,82.6,2023
NGA_SCH_000159,1624.0,1482.0,1312.0,91.3,88.5,2023
NGA_SCH_004637,446.0,410.0,297.0,91.9,72.4,2023
NGA_SCH_002140,354.0,179.0,129.0,50.6,72.1,2023
NGA_SCH_009012,507.0,471.0,415.0,92.9,88.1,2023
NGA_SCH_003094,1807.0,743.0,681.0,41.1,91.7,2023
NGA_SCH_003258,1109.0,533.0,397.0,48.1,74.5,2023
NGA_SCH_000106,174.0,105.0,83.0,60.3,79.0,2023
NGA_SCH_008510,1462.0,1363.0,992.0,93.2,72.8,2023
NGA_SCH_004488,460.0,248.0,183.0,53.9,73.8,2023
NGA_SCH_003598,1475.0,771.0,668.0,52.3,86.6,2023
NGA_SCH_009367,868.0,712.0,563.0,82.0,79.1,2023
NGA_SCH_006568,1799.0,759.0,711.0,42.2,93.7,2023
NGA_SCH_008920,1461.0,1188.0,869.0,81.3,73.1,2023
NGA_SCH_008037,1188.0,974.0,697.0,82.0,71.6,2023
NGA_SCH_003438,976.0,749.0,576.0,76.7,76.9,2023
NGA_SCH_003609,565.0,280.0,257.0,49.6,91.8,2023
NGA_SCH_008897,1009.0,460.0,418.0,45.6,90.9,2023
NGA_SCH_007504,582.0,402.0,379.0,69.1,94.3,2023
NGA_SCH_002866,1540.0,1068.0,875.0,69.4,81.9,2023
NGA_SCH_003516,1716.0,1273.0,1094.0,74.2,85.9,2023
NGA_SCH_010115,1620.0,1525.0,1264.0,94.1,82.9,2023
NGA_SCH_003062,437.0,216.0,203.0,49.4,94.0,2023
NGA_SCH_011109,1260.0,1140.0,915.0,90.5,80.3,2023
NGA_SCH_006021,1162.0,862.0,752.0,74.2,87.2,2023
NGA_SCH_006022,1854.0,1726.0,1600.0,93.1,92.7,2023
NGA_SCH_011366,1748.0,1227.0,1107.0,70.2,90.2,2023
NGA_SCH_005651,1696.0,1151.0,1034.0,67.9,89.8,2023
NGA_SCH_000394,1861.0,1344.0,1060.0,72.2,78.9,2023
NGA_SCH_005396,478.0,325.0,233.0,68.0,71.7,2023
NGA_SCH_007384,140.0,97.0,90.0,69.3,92.8,2023
NGA_SCH_005925,528.0,231.0,213.0,43.8,92.2,2023
NGA_SCH_011532,276.0,250.0,185.0,90.6,74.0,2023
NGA_SCH_007436,1442.0,1034.0,925.0,71.7,89.5,2023
NGA_SCH_005005,1810.0,1025.0,789.0,56.6,77.0,2023
NGA_SCH_003681,1587.0,724.0,581.0,45.6,80.2,2023
NGA_SCH_006373,1152.0,502.0,428.0,43.6,85.3,2023
NGA_SCH_011123,388.0,349.0,280.0,89.9,80.2,2023
NGA_SCH_003570,64.0,42.0,38.0,65.6,90.5,2023
NGA_SCH_001733,933.0,647.0,525.0,69.3,81.1,2023
NGA_SCH_010719,1640.0,1000.0,858.0,61.0,85.8,2023
NGA_SCH_006238,315.0,219.0,187.0,69.5,85.4,2023
NGA_SCH_008745,721.0,536.0,500.0,74.3,93.3,2023
NGA_SCH_003378,417.0,390.0,346.0,93.5,88.7,2023
NGA_SCH_009451,1723.0,696.0,563.0,40.4,80.9,2023
NGA_SCH_000318,1647.0,814.0,722.0,49.4,88.7,2023
NGA_SCH_000740,1488.0,675.0,579.0,45.4,85.8,2023
NGA_SCH_010436,1196.0,769.0,659.0,64.3,85.7,2023
NGA_SCH_002585,1548.0,644.0,537.0,41.6,83.4,2023
NGA_SCH_002165,995.0,440.0,390.0,44.2,88.6,2023
NGA_SCH_000612,155.0,102.0,84.0,65.8,82.4,2023
NGA_SCH_004869,1141.0,749.0,672.0,65.6,89.7,2023
NGA_SCH_007307,1453.0,747.0,536.0,51.4,71.8,2023
NGA_SCH_008056,1134.0,592.0,479.0,52.2,80.9,2023
NGA_SCH_008968,1797.0,817.0,729.0,45.5,89.2,2023
NGA_SCH_004358,1061.0,889.0,683.0,83.8,76.8,2023
NGA_SCH_003052,988.0,756.0,692.0,76.5,91.5,2023
NGA_SCH_010083,1611.0,1028.0,741.0,63.8,72.1,2023
NGA_SCH_004712,1499.0,737.0,603.0,49.2,81.8,2023
NGA_SCH_002073,1086.0,718.0,571.2093307527758,66.1,79.6,2023
NGA_SCH_006246,57.0,46.0,41.0,80.7,89.1,2023
NGA_SCH_009545,1666.0,982.0,691.0,58.9,70.4,2023
NGA_SCH_011238,1866.0,1283.0,1152.0,68.8,89.8,2023
NGA_SCH_001517,176.0,159.0,140.0,90.3,88.1,2023
NGA_SCH_011543,221.0,101.0,74.0,45.7,73.3,2023
NGA_SCH_005681,1650.0,1552.0,1229.0,94.1,79.2,2023
NGA_SCH_011248,1186.0,483.0,367.0,40.7,76.0,2023
NGA_SCH_011108,1117.0,842.0,715.0,75.4,84.9,2023
NGA_SCH_011589,208.0,106.0,97.0,51.0,91.5,2023
NGA_SCH_011527,478.0,364.0,321.0,76.2,88.2,2023
NGA_SCH_007842,858.0,395.0,281.0,46.0,71.1,2023
NGA_SCH_001088,1921.0,1473.0,1326.0,76.7,90.0,2023
NGA_SCH_009800,1357.0,689.0,583.0,50.8,84.6,2023
NGA_SCH_007400,1419.0,953.0,681.0,67.2,71.5,2023
NGA_SCH_010735,578.0,502.0,440.0,86.9,87.6,2023
NGA_SCH_009202,489.0,209.0,181.0,42.7,86.6,2023
NGA_SCH_002613,1452.0,961.0,860.0,66.2,89.5,2023
NGA_SCH_006082,541.0,279.0,218.0,51.6,78.1,2023
NGA_SCH_009775,670.0,552.0,397.0,82.4,71.9,2023
NGA_SCH_003927,713.0,648.0,469.0,90.9,72.4,2023
NGA_SCH_000269,1662.0,1543.0,1428.0,92.8,92.5,2023
NGA_SCH_007243,1588.0,932.0,732.0,58.7,78.5,2023
NGA_SCH_003494,1566.0,1396.0,1214.0,89.1,87.0,2023
NGA_SCH_000870,806.0,449.0,396.0,55.7,88.2,2023
NGA_SCH_008803,1650.0,1161.0,1056.0,70.4,91.0,2023
NGA_SCH_002931,1965.0,1404.0,1204.0,71.5,85.8,2023
NGA_SCH_004899,1957.0,1140.0,571.2093307527758,58.3,50.1,2023
NGA_SCH_001751,933.0,785.0,643.0,84.1,81.9,2023
NGA_SCH_004077,1309.0,691.9029827954799,571.2093307527758,52.9,82.6,2023
NGA_SCH_006759,92.0,42.0,34.0,45.7,81.0,2023
NGA_SCH_001376,1317.0,975.0,740.0,74.0,75.9,2023
NGA_SCH_008055,1029.4926440539436,481.0,360.0,46.7,74.8,2023
NGA_SCH_005181,111.0,44.0,32.0,39.6,72.7,2023
NGA_SCH_000775,584.0,288.0,266.0,49.3,92.4,2023
NGA_SCH_008794,70.0,50.0,36.0,71.4,72.0,2023
NGA_SCH_004312,1440.0,700.0,636.0,48.6,90.9,2023
NGA_SCH_004857,837.0,372.0,293.0,44.4,78.8,2023
NGA_SCH_010695,1230.0,979.0,690.0,79.6,70.5,2023
NGA_SCH_000593,773.0,409.0,343.0,52.9,83.9,2023
NGA_SCH_009717,1502.0,1140.0,1056.0,75.9,92.6,2023
NGA_SCH_003947,605.0,479.0,344.0,79.2,71.8,2023
NGA_SCH_003995,1092.0,625.0,457.0,57.2,73.1,2023
NGA_SCH_009656,1541.0,1056.0,740.0,68.5,70.1,2023
NGA_SCH_001027,208.0,144.0,119.0,69.2,82.6,2023
NGA_SCH_008335,1465.0,647.0,569.0,44.2,87.9,2023
NGA_SCH_005935,1842.0,971.0,805.0,52.7,82.9,2023
NGA_SCH_006455,349.0,300.0,266.0,86.0,88.7,2023
NGA_SCH_007108,1655.0,1497.0,1162.0,90.5,77.6,2023
NGA_SCH_009232,1008.0,755.0,663.0,74.9,87.8,2023
NGA_SCH_000964,1576.0,1116.0,880.0,70.8,78.9,2023
NGA_SCH_010239,777.0,547.0,402.0,70.4,73.5,2023
NGA_SCH_005832,1443.0,745.0,650.0,51.6,87.2,2023
NGA_SCH_010884,180.0,167.0,156.0,92.8,93.4,2023
NGA_SCH_000716,1973.0,1301.0,920.0,65.9,70.7,2023
NGA_SCH_008465,1984.0,1186.0,1078.0,59.8,90.9,2023
NGA_SCH_004469,1198.0,806.0,674.0,67.3,83.6,2023
NGA_SCH_003966,1644.0,1522.0,1335.0,92.6,87.7,2023
NGA_SCH_002176,65.0,31.0,23.0,47.7,74.2,2023
NGA_SCH_001997,1964.0,1277.0,1000.0,65.0,78.3,2023
NGA_SCH_006489,1775.0,1107.0,847.0,62.4,76.5,2023
NGA_SCH_003896,652.0,451.0,354.0,69.2,78.5,2023
NGA_SCH_003551,83.0,39.0,31.0,47.0,79.5,2023
NGA_SCH_008936,383.0,356.0,293.0,93.0,82.3,2023
NGA_SCH_001961,1056.0,813.0,737.0,77.0,90.7,2023
NGA_SCH_001429,658.0,583.0,482.0,88.6,82.7,2023
NGA_SCH_005562,741.0,315.0,284.0,42.5,90.2,2023
NGA_SCH_007082,1773.0,972.0,841.0,54.8,86.5,2023
NGA_SCH_000162,1066.0,783.0,603.0,73.5,77.0,2023
NGA_SCH_003613,774.0,396.0,312.0,51.2,78.8,2023
NGA_SCH_010402,1279.0,890.0,666.0,69.6,74.8,2023
NGA_SCH_006565,1752.0,878.0,653.0,50.1,74.4,2023
NGA_SCH_011105,1822.0,691.9029827954799,1367.0,38.0,197.6,2023
NGA_SCH_001015,1971.0,953.0,754.0,48.4,79.1,2023
NGA_SCH_001309,995.0,934.0,872.0,93.9,93.4,2023
NGA_SCH_004190,1567.0,771.0,626.0,49.2,81.2,2023
NGA_SCH_010299,1125.0,512.0,446.0,45.5,87.1,2023
NGA_SCH_000262,781.0,342.0,288.0,43.8,84.2,2023
NGA_SCH_004298,1886.0,1265.0,977.0,67.1,77.2,2023
NGA_SCH_004350,1796.0,1629.0,1288.0,90.7,79.1,2023
NGA_SCH_006016,56.0,43.0,32.0,76.8,74.4,2023
NGA_SCH_009471,1513.0,1188.0,1093.0,78.5,92.0,2023
NGA_SCH_008463,1081.0,689.0,652.0,63.7,94.6,2023
NGA_SCH_005496,82.0,74.0,55.0,90.2,74.3,2023
NGA_SCH_007680,610.0,279.0,260.0,45.7,93.2,2023
NGA_SCH_010359,1250.0,864.0,665.0,69.1,77.0,2023
NGA_SCH_007667,1903.0,1589.0,571.2093307527758,83.5,35.9,2023
NGA_SCH_006882,1290.0,691.9029827954799,406.0,53.6,58.7,2023
NGA_SCH_004748,449.0,417.0,357.0,92.9,85.6,2023
NGA_SCH_001313,700.0,531.0,469.0,75.9,88.3,2023
NGA_SCH_001841,427.0,398.0,321.0,93.2,80.7,2023
NGA_SCH_001069,1638.0,1187.0,918.0,72.5,77.3,2023
NGA_SCH_011101,743.0,434.0,353.0,58.4,81.3,2023
NGA_SCH_008214,1826.0,823.0,638.0,45.1,77.5,2023
NGA_SCH_008399,1988.0,1493.0,1097.0,75.1,73.5,2023
NGA_SCH_008548,688.0,498.0,416.0,72.4,83.5,2023
NGA_SCH_007578,1884.0,1783.0,1621.0,94.6,90.9,2023
NGA_SCH_010763,1117.0,691.9029827954799,443.0,61.9,64.0,2023
NGA_SCH_009518,1491.0,1265.0,1179.0,84.8,93.2,2023
NGA_SCH_009082,1960.0,1722.0,1399.0,87.9,81.2,2023
NGA_SCH_001372,263.0,128.0,107.0,48.7,83.6,2023
NGA_SCH_009185,501.0,254.0,184.0,50.7,72.4,2023
NGA_SCH_011521,808.0,685.0,571.2093307527758,84.8,83.4,2023
NGA_SCH_008367,1091.0,485.0,457.0,44.5,94.2,2023
NGA_SCH_000144,578.0,503.0,436.0,87.0,86.7,2023
NGA_SCH_005757,803.0,649.0,506.0,80.8,78.0,2023
NGA_SCH_004716,153.0,82.0,571.2093307527758,53.6,696.6,2023
NGA_SCH_005657,1657.0,1175.0,962.0,70.9,81.9,2023
NGA_SCH_011506,1029.4926440539436,378.0,271.0,36.7,71.7,2023
NGA_SCH_002399,938.0,884.0,788.0,94.2,89.1,2023
NGA_SCH_000856,622.0,466.0,338.0,74.9,72.5,2023
NGA_SCH_007609,798.0,595.0,469.0,74.6,78.8,2023
NGA_SCH_008340,1688.0,943.0,873.0,55.9,92.6,2023
NGA_SCH_006437,1588.0,1435.0,1339.0,90.4,93.3,2023
NGA_SCH_007857,331.0,219.0,200.0,66.2,91.3,2023
NGA_SCH_007357,1265.0,1076.0,892.0,85.1,82.9,2023
NGA_SCH_007925,809.0,466.0,416.0,57.6,89.3,2023
NGA_SCH_005244,678.0,355.0,285.0,52.4,80.3,2023
NGA_SCH_002480,1031.0,768.0,702.0,74.5,91.4,2023
NGA_SCH_010738,942.0,410.0,335.0,43.5,81.7,2023
NGA_SCH_008435,1278.0,1053.0,833.0,82.4,79.1,2023
NGA_SCH_004070,716.0,602.0,483.0,84.1,80.2,2023
NGA_SCH_008148,730.0,325.0,308.0,44.5,94.8,2023
NGA_SCH_005958,1076.0,790.0,731.0,73.4,92.5,2023
NGA_SCH_010353,1406.0,890.0,695.0,63.3,78.1,2023
NGA_SCH_009996,891.0,768.0,600.0,86.2,78.1,2023
NGA_SCH_008043,433.0,223.0,167.0,51.5,74.9,2023
NGA_SCH_002293,1231.0,501.0,416.0,40.7,83.0,2023
NGA_SCH_001690,337.0,261.0,571.2093307527758,77.4,218.9,2023
NGA_SCH_010598,1724.0,952.0,774.0,55.2,81.3,2023
NGA_SCH_000932,1728.0,800.0,609.0,46.3,76.1,2023
NGA_SCH_008689,1606.0,1201.0,953.0,74.8,79.4,2023
NGA_SCH_005889,1445.0,1188.0,837.0,82.2,70.5,2023
NGA_SCH_002784,1514.0,971.0,775.0,64.1,79.8,2023
NGA_SCH_007932,640.0,287.0,254.0,44.8,88.5,2023
NGA_SCH_003449,173.0,157.0,112.0,90.8,71.3,2023
NGA_SCH_004036,1824.0,810.0,588.0,44.4,72.6,2023
NGA_SCH_008749,856.0,740.0,571.0,86.4,77.2,2023
NGA_SCH_009079,1261.0,1088.0,954.0,86.3,87.7,2023
NGA_SCH_004555,286.0,135.0,125.0,47.2,92.6,2023
NGA_SCH_002105,607.0,398.0,323.0,65.6,81.2,2023
NGA_SCH_002763,1029.4926440539436,988.0,774.0,96.0,78.3,2023
NGA_SCH_004301,919.0,623.0,488.0,67.8,78.3,2023
NGA_SCH_009449,302.0,261.0,206.0,86.4,78.9,2023
NGA_SCH_002268,471.0,234.0,202.0,49.7,86.3,2023
NGA_SCH_001459,1257.0,952.0,880.0,75.7,92.4,2023
NGA_SCH_004891,1774.0,1635.0,1282.0,92.2,78.4,2023
NGA_SCH_008462,593.0,267.0,209.0,45.0,78.3,2023
NGA_SCH_005065,1694.0,858.0,623.0,50.6,72.6,2023
NGA_SCH_004472,1141.0,626.0,529.0,54.9,84.5,2023
NGA_SCH_007414,1597.0,1499.0,1154.0,93.9,77.0,2023
NGA_SCH_009525,1060.0,939.0,694.0,88.6,73.9,2023
NGA_SCH_011147,1137.0,493.0,357.0,43.4,72.4,2023
NGA_SCH_007845,886.0,401.0,321.0,45.3,80.0,2023
NGA_SCH_008379,164.0,99.0,86.0,60.4,86.9,2023
NGA_SCH_010173,586.0,405.0,374.0,69.1,92.3,2023
NGA_SCH_010717,144.0,64.0,58.0,44.4,90.6,2023
NGA_SCH_008231,1076.0,480.0,431.0,44.6,89.8,2023
NGA_SCH_011056,224.0,108.0,101.0,48.2,93.5,2023
NGA_SCH_008376,674.0,592.0,552.0,87.8,93.2,2023
NGA_SCH_001654,216.0,183.0,137.0,84.7,74.9,2023
NGA_SCH_000303,1281.0,628.0,507.0,49.0,80.7,2023
NGA_SCH_010398,1454.0,1291.0,1213.0,88.8,94.0,2023
NGA_SCH_006821,843.0,397.0,328.0,47.1,82.6,2023
NGA_SCH_005172,1523.0,760.0,637.0,49.9,83.8,2023
NGA_SCH_005198,653.0,527.0,493.0,80.7,93.5,2023
NGA_SCH_009881,1900.0,1665.0,1194.0,87.6,71.7,2023
NGA_SCH_009738,194.0,157.0,142.0,80.9,90.4,2023
NGA_SCH_000614,1552.0,1181.0,1019.0,76.1,86.3,2023
NGA_SCH_003250,181.0,140.0,115.0,77.3,82.1,2023
NGA_SCH_011340,593.0,303.0,242.0,51.1,79.9,2023
NGA_SCH_008944,850.0,364.0,266.0,42.8,73.1,2023
NGA_SCH_007825,226.0,197.0,176.0,87.2,89.3,2023
NGA_SCH_005071,57.0,30.0,25.0,52.6,83.3,2023
NGA_SCH_000452,1929.0,1097.0,846.0,56.9,77.1,2023
NGA_SCH_006663,1804.0,1494.0,1162.0,82.8,77.8,2023
NGA_SCH_006438,1867.0,1201.0,908.0,64.3,75.6,2023
NGA_SCH_010072,374.0,250.0,189.0,66.8,75.6,2023
NGA_SCH_002927,912.0,795.0,628.0,87.2,79.0,2023
NGA_SCH_007976,1918.0,1787.0,1563.0,93.2,87.5,2023
NGA_SCH_004109,1683.0,740.0,697.0,44.0,94.2,2023
NGA_SCH_007753,850.0,780.0,578.0,91.8,74.1,2023
NGA_SCH_008763,309.0,183.0,136.0,59.2,74.3,2023
NGA_SCH_001409,1075.0,562.0,527.0,52.3,93.8,2023
NGA_SCH_004547,1733.0,1594.0,1380.0,92.0,86.6,2023
NGA_SCH_001877,1734.0,1409.0,571.2093307527758,81.3,40.5,2023
NGA_SCH_005689,582.0,235.0,205.0,40.4,87.2,2023
NGA_SCH_003624,1595.0,1368.0,1238.0,85.8,90.5,2023
NGA_SCH_001804,567.0,234.0,216.0,41.3,92.3,2023
NGA_SCH_010776,276.0,180.0,143.0,65.2,79.4,2023
NGA_SCH_003879,775.0,358.0,304.0,46.2,84.9,2023
NGA_SCH_006099,574.0,458.0,404.0,79.8,88.2,2023
NGA_SCH_002685,1450.0,922.0,836.0,63.6,90.7,2023
NGA_SCH_003498,1905.0,1768.0,1313.0,92.8,74.3,2023
NGA_SCH_006027,382.0,300.0,230.0,78.5,76.7,2023
NGA_SCH_003112,1268.0,1165.0,1104.0,91.9,94.8,2023
NGA_SCH_005473,210.0,159.0,144.0,75.7,90.6,2023
NGA_SCH_006792,238.0,99.0,88.0,41.6,88.9,2023
NGA_SCH_003386,1929.0,846.0,685.0,43.9,81.0,2023
NGA_SCH_005127,1066.0,857.0,634.0,80.4,74.0,2023
NGA_SCH_007844,1697.0,1494.0,1340.0,88.0,89.7,2023
NGA_SCH_009391,1843.0,1494.0,1181.0,81.1,79.0,2023
NGA_SCH_003861,801.0,424.0,396.0,52.9,93.4,2023
NGA_SCH_010450,1036.0,821.0,577.0,79.2,70.3,2023
NGA_SCH_011505,1271.0,824.0,637.0,64.8,77.3,2023
NGA_SCH_008740,1902.0,1578.0,1180.0,83.0,74.8,2023
NGA_SCH_006921,800.0,566.0,430.0,70.8,76.0,2023
NGA_SCH_000736,251.0,221.0,172.0,88.0,77.8,2023
NGA_SCH_007933,156.0,131.0,95.0,84.0,72.5,2023
NGA_SCH_000378,1214.0,1116.0,820.0,91.9,73.5,2023
NGA_SCH_007321,680.0,537.0,451.0,79.0,84.0,2023
NGA_SCH_001332,727.0,562.0,472.0,77.3,84.0,2023
NGA_SCH_001379,813.0,374.0,347.0,46.0,92.8,2023
NGA_SCH_008074,211.0,114.0,106.0,54.0,93.0,2023
NGA_SCH_001079,639.0,417.0,319.0,65.3,76.5,2023
NGA_SCH_010419,1624.0,1107.0,571.2093307527758,68.2,51.6,2023
NGA_SCH_009494,1858.0,1159.0,1055.0,62.4,91.0,2023
NGA_SCH_009795,1742.0,844.0,699.0,48.5,82.8,2023
NGA_SCH_003523,1293.0,1113.0,949.0,86.1,85.3,2023
NGA_SCH_004268,1601.0,751.0,693.0,46.9,92.3,2023
NGA_SCH_002476,1182.0,744.0,660.0,62.9,88.7,2023
NGA_SCH_006694,1426.0,1191.0,895.0,83.5,75.1,2023
NGA_SCH_007846,1870.0,879.0,747.0,47.0,85.0,2023
